ID,Positively charged,Polarity,Non polarity,Cyclic,Aromaticity,Basicity,Hydrophobicity,Hydrophilicity,Small
Seq_19412,0.118,0.118,0.529,0.059,0.059,0.118,0.529,0.235,0.471
Seq_19413,0.118,0.059,0.588,0.059,0.0,0.118,0.588,0.235,0.471
Seq_19414,0.118,0.059,0.529,0.059,0.0,0.118,0.529,0.294,0.529
Seq_19415,0.059,0.059,0.588,0.059,0.0,0.059,0.588,0.235,0.588
Seq_19416,0.059,0.059,0.588,0.118,0.0,0.059,0.588,0.294,0.588
Seq_19417,0.118,0.059,0.529,0.118,0.0,0.118,0.529,0.353,0.588
Seq_19418,0.176,0.059,0.471,0.118,0.0,0.176,0.471,0.412,0.529
Seq_19419,0.176,0.059,0.529,0.118,0.0,0.176,0.471,0.353,0.529
Seq_19420,0.176,0.059,0.529,0.059,0.0,0.176,0.471,0.294,0.471
Seq_19421,0.176,0.059,0.588,0.059,0.0,0.176,0.471,0.294,0.471
Seq_19422,0.176,0.059,0.647,0.059,0.0,0.176,0.529,0.294,0.471
Seq_19423,0.176,0.118,0.647,0.059,0.0,0.176,0.529,0.294,0.471
Seq_19424,0.176,0.176,0.588,0.059,0.0,0.176,0.529,0.294,0.529
Seq_19425,0.176,0.118,0.647,0.059,0.0,0.176,0.588,0.294,0.471
Seq_19426,0.176,0.118,0.588,0.059,0.0,0.176,0.529,0.294,0.529
Seq_19427,0.235,0.118,0.529,0.059,0.0,0.235,0.471,0.353,0.529
Seq_19428,0.176,0.118,0.588,0.059,0.0,0.176,0.529,0.294,0.529
Seq_19429,0.176,0.118,0.588,0.059,0.0,0.176,0.529,0.294,0.588
Seq_19430,0.235,0.118,0.529,0.059,0.0,0.235,0.471,0.353,0.588
Seq_19431,0.235,0.176,0.529,0.059,0.059,0.235,0.471,0.294,0.529
Seq_19432,0.235,0.176,0.529,0.059,0.059,0.235,0.471,0.294,0.529
Seq_19433,0.235,0.176,0.529,0.0,0.059,0.235,0.471,0.235,0.529
Seq_19434,0.176,0.176,0.529,0.0,0.059,0.176,0.471,0.176,0.588
Seq_19435,0.176,0.176,0.529,0.0,0.059,0.176,0.471,0.176,0.588
Seq_19436,0.176,0.176,0.471,0.0,0.059,0.176,0.471,0.176,0.529
Seq_19437,0.176,0.176,0.471,0.0,0.059,0.176,0.471,0.176,0.529
Seq_19438,0.176,0.235,0.412,0.0,0.059,0.176,0.471,0.176,0.529
Seq_19439,0.176,0.235,0.412,0.0,0.059,0.176,0.471,0.176,0.471
Seq_19440,0.176,0.176,0.471,0.0,0.118,0.176,0.529,0.176,0.412
Seq_19441,0.176,0.118,0.471,0.0,0.118,0.176,0.471,0.176,0.353
Seq_19442,0.176,0.118,0.471,0.0,0.118,0.176,0.471,0.176,0.412
Seq_19443,0.176,0.118,0.529,0.0,0.118,0.176,0.529,0.176,0.353
Seq_19444,0.118,0.118,0.588,0.0,0.118,0.118,0.529,0.118,0.412
Seq_19445,0.118,0.118,0.529,0.0,0.118,0.118,0.471,0.118,0.412
Seq_19446,0.118,0.118,0.529,0.0,0.118,0.118,0.471,0.118,0.353
Seq_19447,0.059,0.118,0.529,0.0,0.118,0.059,0.471,0.059,0.353
Seq_19448,0.059,0.059,0.588,0.0,0.059,0.059,0.529,0.059,0.353
Seq_19449,0.059,0.059,0.588,0.0,0.059,0.059,0.529,0.059,0.294
Seq_19450,0.059,0.059,0.588,0.0,0.059,0.059,0.471,0.059,0.294
Seq_19451,0.059,0.059,0.647,0.0,0.059,0.059,0.529,0.059,0.235
Seq_19452,0.0,0.059,0.706,0.0,0.059,0.0,0.529,0.0,0.294
Seq_19453,0.0,0.059,0.765,0.0,0.059,0.0,0.588,0.0,0.353
Seq_19454,0.059,0.059,0.706,0.0,0.059,0.059,0.529,0.059,0.353
Seq_19455,0.059,0.0,0.765,0.0,0.059,0.059,0.588,0.059,0.353
Seq_19456,0.059,0.0,0.765,0.0,0.059,0.059,0.588,0.059,0.412
Seq_19457,0.059,0.0,0.765,0.0,0.0,0.059,0.529,0.059,0.471
Seq_19458,0.059,0.0,0.824,0.0,0.0,0.059,0.588,0.059,0.529
Seq_19459,0.059,0.0,0.824,0.0,0.0,0.059,0.588,0.059,0.471
Seq_19460,0.059,0.0,0.824,0.0,0.0,0.059,0.588,0.059,0.529
Seq_19461,0.059,0.0,0.824,0.0,0.0,0.059,0.647,0.059,0.529
Seq_19462,0.059,0.0,0.882,0.0,0.059,0.059,0.706,0.059,0.529
Seq_19463,0.118,0.0,0.824,0.0,0.059,0.118,0.647,0.118,0.529
Seq_19464,0.118,0.059,0.824,0.0,0.059,0.118,0.647,0.118,0.588
Seq_19465,0.118,0.118,0.765,0.0,0.059,0.118,0.588,0.118,0.588
Seq_19466,0.118,0.118,0.765,0.0,0.059,0.118,0.588,0.118,0.588
Seq_19467,0.118,0.118,0.706,0.0,0.059,0.118,0.588,0.118,0.529
Seq_19468,0.118,0.176,0.647,0.0,0.059,0.118,0.529,0.118,0.529
Seq_19469,0.118,0.176,0.647,0.0,0.118,0.118,0.588,0.118,0.471
Seq_19470,0.118,0.235,0.588,0.0,0.118,0.118,0.588,0.118,0.471
Seq_19471,0.059,0.294,0.588,0.0,0.118,0.059,0.588,0.059,0.471
Seq_19472,0.059,0.294,0.588,0.0,0.118,0.059,0.588,0.059,0.412
Seq_19473,0.059,0.353,0.529,0.0,0.118,0.059,0.529,0.059,0.353
Seq_19474,0.059,0.353,0.471,0.0,0.118,0.059,0.529,0.059,0.294
Seq_19475,0.059,0.412,0.412,0.0,0.176,0.059,0.471,0.059,0.235
Seq_19476,0.059,0.412,0.412,0.0,0.176,0.059,0.471,0.059,0.294
Seq_19477,0.059,0.471,0.353,0.0,0.176,0.059,0.412,0.059,0.294
Seq_19478,0.059,0.471,0.353,0.0,0.176,0.059,0.412,0.059,0.294
Seq_19479,0.059,0.529,0.294,0.0,0.118,0.059,0.412,0.059,0.353
Seq_19480,0.0,0.529,0.294,0.0,0.118,0.0,0.412,0.0,0.353
Seq_19481,0.0,0.471,0.353,0.0,0.118,0.0,0.471,0.0,0.294
Seq_19482,0.0,0.412,0.412,0.0,0.118,0.0,0.529,0.0,0.353
Seq_19483,0.0,0.412,0.353,0.0,0.118,0.0,0.471,0.0,0.353
Seq_19484,0.0,0.412,0.353,0.0,0.118,0.0,0.471,0.0,0.353
Seq_19485,0.0,0.353,0.412,0.0,0.118,0.0,0.529,0.0,0.412
Seq_19486,0.0,0.353,0.412,0.0,0.059,0.0,0.529,0.0,0.412
Seq_19487,0.0,0.294,0.412,0.0,0.059,0.0,0.471,0.0,0.412
Seq_19488,0.059,0.235,0.412,0.0,0.059,0.059,0.471,0.059,0.412
Seq_19489,0.059,0.294,0.353,0.0,0.059,0.059,0.412,0.059,0.471
Seq_19490,0.059,0.235,0.412,0.0,0.059,0.059,0.412,0.059,0.529
Seq_19491,0.059,0.294,0.412,0.0,0.118,0.059,0.412,0.059,0.529
Seq_19492,0.118,0.235,0.412,0.0,0.059,0.118,0.412,0.118,0.529
Seq_19493,0.118,0.235,0.353,0.0,0.059,0.118,0.353,0.118,0.471
Seq_19494,0.118,0.176,0.412,0.0,0.059,0.118,0.412,0.118,0.412
Seq_19495,0.118,0.176,0.412,0.0,0.059,0.118,0.412,0.118,0.353
Seq_19496,0.176,0.118,0.412,0.0,0.059,0.176,0.353,0.176,0.294
Seq_19497,0.176,0.118,0.471,0.0,0.059,0.176,0.412,0.176,0.353
Seq_19498,0.176,0.118,0.412,0.0,0.059,0.176,0.353,0.176,0.353
Seq_19499,0.235,0.118,0.353,0.0,0.059,0.235,0.294,0.235,0.294
Seq_19500,0.235,0.176,0.353,0.0,0.059,0.235,0.353,0.235,0.353
Seq_19501,0.235,0.176,0.412,0.0,0.059,0.235,0.412,0.235,0.353
Seq_19502,0.235,0.176,0.353,0.0,0.059,0.235,0.353,0.235,0.294
Seq_19503,0.235,0.176,0.353,0.0,0.059,0.235,0.353,0.235,0.353
Seq_19504,0.235,0.235,0.353,0.0,0.059,0.235,0.353,0.235,0.294
Seq_19505,0.176,0.294,0.353,0.0,0.059,0.176,0.353,0.176,0.353
Seq_19506,0.235,0.235,0.353,0.0,0.059,0.235,0.353,0.235,0.294
Seq_19507,0.235,0.235,0.353,0.0,0.059,0.235,0.412,0.235,0.235
Seq_19508,0.235,0.176,0.353,0.0,0.0,0.235,0.412,0.235,0.235
Seq_19509,0.176,0.176,0.353,0.0,0.0,0.176,0.412,0.235,0.294
Seq_19510,0.176,0.176,0.412,0.0,0.0,0.176,0.471,0.235,0.294
Seq_19511,0.176,0.176,0.353,0.0,0.0,0.176,0.412,0.235,0.353
Seq_19512,0.176,0.176,0.294,0.0,0.0,0.176,0.353,0.235,0.353
Seq_19513,0.118,0.176,0.353,0.0,0.059,0.118,0.412,0.176,0.353
Seq_19514,0.118,0.176,0.353,0.0,0.059,0.118,0.412,0.176,0.294
Seq_19515,0.118,0.235,0.353,0.0,0.059,0.118,0.412,0.176,0.353
Seq_19516,0.059,0.235,0.412,0.0,0.059,0.059,0.471,0.118,0.412
Seq_19517,0.059,0.235,0.412,0.0,0.059,0.059,0.471,0.118,0.412
Seq_19518,0.118,0.235,0.353,0.0,0.059,0.118,0.412,0.176,0.412
Seq_19519,0.176,0.235,0.353,0.0,0.059,0.176,0.412,0.235,0.412
Seq_19520,0.176,0.235,0.353,0.0,0.118,0.176,0.412,0.235,0.353
Seq_19521,0.176,0.176,0.353,0.0,0.118,0.176,0.412,0.235,0.353
Seq_19522,0.176,0.118,0.353,0.0,0.118,0.176,0.412,0.294,0.353
Seq_19523,0.118,0.118,0.412,0.0,0.118,0.118,0.471,0.235,0.412
Seq_19524,0.118,0.176,0.353,0.0,0.118,0.118,0.412,0.235,0.471
Seq_19525,0.118,0.176,0.353,0.0,0.118,0.118,0.412,0.235,0.529
Seq_19526,0.118,0.176,0.353,0.0,0.118,0.118,0.412,0.176,0.529
Seq_19527,0.176,0.176,0.294,0.0,0.118,0.176,0.353,0.235,0.529
Seq_19528,0.176,0.235,0.294,0.0,0.118,0.176,0.353,0.235,0.529
Seq_19529,0.176,0.235,0.353,0.0,0.118,0.176,0.412,0.235,0.529
Seq_19530,0.176,0.235,0.353,0.0,0.059,0.176,0.412,0.235,0.529
Seq_19531,0.176,0.235,0.353,0.0,0.059,0.176,0.412,0.235,0.588
Seq_19532,0.176,0.176,0.412,0.0,0.118,0.176,0.471,0.235,0.529
Seq_19533,0.176,0.176,0.412,0.0,0.118,0.176,0.471,0.235,0.471
Seq_19534,0.176,0.176,0.412,0.0,0.118,0.176,0.471,0.235,0.471
Seq_19535,0.118,0.176,0.412,0.0,0.118,0.118,0.471,0.176,0.529
Seq_19536,0.059,0.176,0.471,0.0,0.118,0.059,0.529,0.118,0.529
Seq_19537,0.059,0.176,0.471,0.0,0.059,0.059,0.529,0.118,0.588
Seq_19538,0.059,0.176,0.529,0.0,0.059,0.059,0.588,0.118,0.588
Seq_19539,0.059,0.176,0.588,0.0,0.059,0.059,0.647,0.059,0.529
Seq_19540,0.059,0.235,0.529,0.0,0.059,0.059,0.588,0.059,0.529
Seq_19541,0.059,0.176,0.529,0.0,0.059,0.059,0.588,0.059,0.529
Seq_19542,0.059,0.176,0.588,0.0,0.059,0.059,0.647,0.059,0.471
Seq_19543,0.059,0.176,0.588,0.0,0.059,0.059,0.647,0.059,0.471
Seq_19544,0.0,0.176,0.588,0.0,0.059,0.0,0.647,0.0,0.471
Seq_19545,0.0,0.118,0.647,0.0,0.059,0.0,0.706,0.0,0.412
Seq_19546,0.0,0.118,0.588,0.0,0.059,0.0,0.647,0.0,0.471
Seq_19547,0.0,0.118,0.588,0.0,0.059,0.0,0.588,0.0,0.529
Seq_19548,0.0,0.176,0.529,0.0,0.059,0.0,0.588,0.0,0.529
Seq_19549,0.0,0.176,0.471,0.0,0.0,0.0,0.529,0.0,0.529
Seq_19550,0.0,0.235,0.412,0.0,0.0,0.0,0.471,0.0,0.529
Seq_19551,0.0,0.176,0.471,0.0,0.0,0.0,0.471,0.0,0.529
Seq_19552,0.0,0.176,0.529,0.0,0.0,0.0,0.529,0.0,0.529
Seq_19553,0.0,0.176,0.471,0.0,0.0,0.0,0.471,0.0,0.529
Seq_19554,0.0,0.176,0.471,0.0,0.0,0.0,0.412,0.0,0.529
Seq_19555,0.0,0.176,0.412,0.0,0.0,0.0,0.353,0.0,0.588
Seq_19556,0.0,0.176,0.412,0.0,0.0,0.0,0.353,0.0,0.647
Seq_19557,0.0,0.118,0.471,0.0,0.0,0.0,0.412,0.0,0.647
Seq_19558,0.0,0.118,0.529,0.0,0.0,0.0,0.471,0.0,0.588
Seq_19559,0.0,0.118,0.529,0.0,0.0,0.0,0.471,0.0,0.588
Seq_19560,0.0,0.118,0.588,0.0,0.0,0.0,0.529,0.0,0.529
Seq_19561,0.0,0.176,0.588,0.0,0.0,0.0,0.588,0.0,0.588
Seq_19562,0.0,0.176,0.588,0.0,0.0,0.0,0.588,0.0,0.588
Seq_19563,0.059,0.176,0.588,0.0,0.0,0.059,0.588,0.059,0.529
Seq_19564,0.059,0.176,0.588,0.0,0.0,0.059,0.647,0.059,0.529
Seq_19565,0.059,0.118,0.647,0.0,0.0,0.059,0.647,0.059,0.529
Seq_19566,0.118,0.118,0.647,0.0,0.0,0.118,0.647,0.118,0.529
Seq_19567,0.118,0.059,0.706,0.0,0.0,0.118,0.647,0.118,0.588
Seq_19568,0.118,0.059,0.706,0.0,0.0,0.118,0.647,0.118,0.529
Seq_19569,0.118,0.059,0.647,0.0,0.0,0.118,0.588,0.118,0.471
Seq_19570,0.118,0.059,0.706,0.0,0.059,0.118,0.647,0.118,0.471
Seq_19571,0.118,0.059,0.706,0.059,0.059,0.118,0.706,0.176,0.471
Seq_19572,0.118,0.059,0.765,0.059,0.059,0.118,0.765,0.176,0.471
Seq_19573,0.118,0.059,0.765,0.059,0.059,0.118,0.765,0.176,0.471
Seq_19574,0.118,0.059,0.765,0.059,0.118,0.118,0.765,0.176,0.412
Seq_19575,0.118,0.059,0.765,0.059,0.118,0.118,0.765,0.176,0.412
Seq_19576,0.118,0.059,0.765,0.059,0.118,0.118,0.765,0.176,0.412
Seq_19577,0.118,0.059,0.765,0.059,0.118,0.118,0.706,0.176,0.471
Seq_19578,0.118,0.0,0.824,0.059,0.118,0.118,0.706,0.176,0.412
Seq_19579,0.118,0.0,0.765,0.059,0.118,0.118,0.647,0.176,0.412
Seq_19580,0.059,0.0,0.765,0.059,0.118,0.059,0.647,0.118,0.412
Seq_19581,0.059,0.0,0.765,0.059,0.118,0.059,0.588,0.118,0.412
Seq_19582,0.059,0.0,0.765,0.059,0.118,0.059,0.588,0.118,0.353
Seq_19583,0.0,0.0,0.824,0.059,0.176,0.0,0.647,0.059,0.353
Seq_19584,0.0,0.0,0.824,0.118,0.176,0.0,0.706,0.118,0.353
Seq_19585,0.059,0.0,0.765,0.118,0.176,0.059,0.647,0.176,0.353
Seq_19586,0.059,0.0,0.765,0.118,0.176,0.059,0.647,0.235,0.412
Seq_19587,0.118,0.0,0.706,0.118,0.118,0.118,0.588,0.294,0.412
Seq_19588,0.118,0.059,0.647,0.059,0.118,0.118,0.529,0.235,0.412
Seq_19589,0.118,0.059,0.647,0.059,0.118,0.118,0.529,0.235,0.353
Seq_19590,0.118,0.059,0.588,0.059,0.118,0.118,0.471,0.235,0.294
Seq_19591,0.118,0.059,0.529,0.059,0.059,0.118,0.412,0.235,0.353
Seq_19592,0.118,0.059,0.471,0.059,0.059,0.118,0.353,0.235,0.412
Seq_19593,0.118,0.059,0.412,0.059,0.059,0.118,0.294,0.235,0.471
Seq_19594,0.118,0.059,0.353,0.059,0.059,0.118,0.294,0.235,0.412
Seq_19595,0.118,0.059,0.353,0.059,0.059,0.118,0.294,0.235,0.412
Seq_19596,0.118,0.059,0.353,0.059,0.059,0.118,0.294,0.235,0.412
Seq_19597,0.118,0.059,0.353,0.059,0.059,0.118,0.294,0.235,0.412
Seq_19598,0.118,0.059,0.294,0.059,0.059,0.118,0.294,0.235,0.353
Seq_19599,0.176,0.059,0.235,0.059,0.059,0.176,0.235,0.294,0.353
Seq_19600,0.235,0.059,0.176,0.059,0.0,0.235,0.176,0.353,0.353
Seq_19601,0.235,0.059,0.176,0.0,0.0,0.235,0.176,0.294,0.294
Seq_19602,0.176,0.059,0.235,0.0,0.0,0.176,0.235,0.235,0.353
Seq_19603,0.176,0.118,0.235,0.0,0.059,0.176,0.235,0.176,0.294
Seq_19604,0.118,0.118,0.294,0.0,0.059,0.118,0.294,0.118,0.353
Seq_19605,0.118,0.059,0.353,0.0,0.059,0.118,0.294,0.118,0.353
Seq_19606,0.118,0.059,0.353,0.0,0.059,0.118,0.294,0.118,0.353
Seq_19607,0.118,0.118,0.353,0.0,0.059,0.118,0.353,0.118,0.412
Seq_19608,0.176,0.118,0.353,0.0,0.059,0.176,0.353,0.176,0.353
Seq_19609,0.176,0.118,0.412,0.0,0.059,0.176,0.412,0.176,0.353
Seq_19610,0.176,0.118,0.412,0.0,0.059,0.176,0.412,0.176,0.294
Seq_19611,0.176,0.118,0.412,0.0,0.059,0.176,0.412,0.176,0.294
Seq_19612,0.176,0.118,0.353,0.0,0.059,0.176,0.353,0.176,0.294
Seq_19613,0.176,0.118,0.412,0.0,0.059,0.176,0.412,0.176,0.294
Seq_19614,0.176,0.118,0.471,0.0,0.059,0.176,0.471,0.176,0.353
Seq_19615,0.176,0.118,0.529,0.0,0.059,0.176,0.529,0.176,0.353
Seq_19616,0.118,0.176,0.529,0.0,0.059,0.118,0.588,0.118,0.412
Seq_19617,0.059,0.235,0.529,0.0,0.059,0.059,0.588,0.059,0.471
Seq_19618,0.059,0.235,0.529,0.0,0.059,0.059,0.588,0.059,0.529
Seq_19619,0.059,0.294,0.471,0.0,0.059,0.059,0.529,0.059,0.471
Seq_19620,0.059,0.235,0.529,0.0,0.0,0.059,0.588,0.059,0.471
Seq_19621,0.118,0.235,0.471,0.0,0.0,0.118,0.529,0.118,0.412
Seq_19622,0.118,0.294,0.412,0.0,0.0,0.118,0.588,0.118,0.412
Seq_19623,0.118,0.294,0.412,0.0,0.0,0.118,0.588,0.118,0.412
Seq_19624,0.118,0.235,0.471,0.0,0.059,0.118,0.588,0.118,0.353
Seq_19625,0.059,0.235,0.529,0.0,0.059,0.059,0.588,0.059,0.412
Seq_19626,0.059,0.235,0.471,0.0,0.059,0.059,0.529,0.118,0.412
Seq_19627,0.059,0.235,0.529,0.0,0.059,0.059,0.588,0.118,0.412
Seq_19628,0.059,0.294,0.529,0.0,0.059,0.059,0.588,0.118,0.412
Seq_19629,0.059,0.294,0.588,0.0,0.059,0.059,0.647,0.118,0.412
Seq_19630,0.059,0.294,0.529,0.0,0.059,0.059,0.588,0.118,0.471
Seq_19631,0.059,0.294,0.529,0.059,0.059,0.059,0.588,0.176,0.471
Seq_19632,0.059,0.294,0.529,0.118,0.059,0.059,0.588,0.235,0.529
Seq_19633,0.059,0.294,0.529,0.118,0.059,0.059,0.529,0.235,0.529
Seq_19634,0.118,0.235,0.529,0.118,0.059,0.118,0.529,0.294,0.471
Seq_19635,0.118,0.235,0.529,0.118,0.118,0.118,0.529,0.294,0.412
Seq_19636,0.118,0.176,0.588,0.118,0.118,0.118,0.588,0.294,0.412
Seq_19637,0.118,0.176,0.529,0.118,0.118,0.118,0.529,0.353,0.471
Seq_19638,0.059,0.176,0.529,0.118,0.118,0.059,0.529,0.294,0.471
Seq_19639,0.059,0.118,0.588,0.118,0.118,0.059,0.529,0.294,0.412
Seq_19640,0.059,0.118,0.588,0.176,0.118,0.059,0.529,0.353,0.471
Seq_19641,0.059,0.118,0.588,0.176,0.059,0.059,0.529,0.353,0.529
Seq_19642,0.118,0.118,0.529,0.176,0.059,0.118,0.529,0.412,0.471
Seq_19643,0.118,0.118,0.588,0.176,0.059,0.118,0.588,0.353,0.412
Seq_19644,0.118,0.118,0.588,0.176,0.059,0.118,0.588,0.353,0.412
Seq_19645,0.118,0.059,0.588,0.176,0.059,0.118,0.588,0.353,0.412
Seq_19646,0.118,0.118,0.529,0.176,0.059,0.118,0.588,0.353,0.471
Seq_19647,0.118,0.118,0.588,0.176,0.059,0.118,0.647,0.353,0.471
Seq_19648,0.118,0.176,0.529,0.118,0.059,0.118,0.588,0.294,0.471
Seq_19649,0.176,0.176,0.471,0.059,0.059,0.176,0.529,0.294,0.412
Seq_19650,0.235,0.118,0.471,0.059,0.059,0.235,0.529,0.353,0.353
Seq_19651,0.176,0.176,0.471,0.059,0.059,0.176,0.529,0.294,0.353
Seq_19652,0.176,0.176,0.471,0.059,0.0,0.176,0.529,0.294,0.412
Seq_19653,0.176,0.176,0.471,0.059,0.0,0.176,0.471,0.294,0.471
Seq_19654,0.176,0.176,0.529,0.059,0.0,0.176,0.529,0.235,0.471
Seq_19655,0.176,0.235,0.529,0.059,0.0,0.176,0.529,0.235,0.529
Seq_19656,0.235,0.235,0.471,0.059,0.0,0.235,0.471,0.294,0.529
Seq_19657,0.235,0.235,0.471,0.059,0.0,0.235,0.471,0.294,0.529
Seq_19658,0.235,0.235,0.471,0.059,0.0,0.235,0.471,0.294,0.529
Seq_19659,0.176,0.235,0.529,0.059,0.0,0.176,0.529,0.235,0.588
Seq_19660,0.176,0.294,0.471,0.059,0.0,0.176,0.471,0.235,0.647
Seq_19661,0.235,0.294,0.412,0.059,0.0,0.235,0.412,0.294,0.647
Seq_19662,0.235,0.294,0.471,0.118,0.0,0.235,0.471,0.353,0.706
Seq_19663,0.235,0.294,0.471,0.118,0.0,0.235,0.412,0.353,0.647
Seq_19664,0.235,0.294,0.471,0.118,0.0,0.235,0.412,0.353,0.647
Seq_19665,0.235,0.294,0.471,0.118,0.0,0.235,0.412,0.353,0.647
Seq_19666,0.176,0.294,0.529,0.118,0.0,0.176,0.412,0.294,0.706
Seq_19667,0.118,0.294,0.588,0.118,0.0,0.118,0.471,0.235,0.765
Seq_19668,0.118,0.235,0.647,0.118,0.0,0.118,0.529,0.235,0.824
Seq_19669,0.118,0.235,0.647,0.118,0.0,0.118,0.471,0.235,0.824
Seq_19670,0.118,0.294,0.588,0.118,0.0,0.118,0.471,0.235,0.824
Seq_19671,0.118,0.294,0.588,0.118,0.059,0.118,0.471,0.235,0.765
Seq_19672,0.176,0.235,0.588,0.118,0.059,0.176,0.471,0.294,0.706
Seq_19673,0.118,0.235,0.647,0.118,0.059,0.118,0.529,0.235,0.765
Seq_19674,0.118,0.235,0.647,0.059,0.059,0.118,0.471,0.176,0.765
Seq_19675,0.118,0.235,0.588,0.059,0.059,0.118,0.412,0.176,0.765
Seq_19676,0.176,0.235,0.529,0.059,0.059,0.176,0.353,0.235,0.706
Seq_19677,0.176,0.176,0.588,0.059,0.059,0.176,0.412,0.235,0.706
Seq_19678,0.118,0.176,0.588,0.059,0.059,0.118,0.412,0.235,0.765
Seq_19679,0.176,0.176,0.529,0.0,0.059,0.176,0.353,0.235,0.706
Seq_19680,0.235,0.118,0.529,0.0,0.059,0.235,0.353,0.294,0.706
Seq_19681,0.294,0.118,0.471,0.0,0.059,0.294,0.294,0.353,0.647
Seq_19682,0.294,0.059,0.529,0.0,0.118,0.294,0.353,0.353,0.588
Seq_19683,0.294,0.059,0.529,0.0,0.118,0.294,0.353,0.353,0.588
Seq_19684,0.294,0.059,0.529,0.0,0.118,0.294,0.353,0.353,0.529
Seq_19685,0.294,0.059,0.529,0.0,0.118,0.294,0.294,0.353,0.529
Seq_19686,0.294,0.118,0.471,0.0,0.118,0.294,0.353,0.353,0.529
Seq_19687,0.294,0.059,0.529,0.0,0.118,0.294,0.412,0.353,0.529
Seq_19688,0.294,0.059,0.529,0.0,0.059,0.294,0.412,0.353,0.588
Seq_19689,0.235,0.118,0.529,0.0,0.059,0.235,0.412,0.294,0.647
Seq_19690,0.235,0.118,0.529,0.0,0.059,0.235,0.412,0.294,0.647
Seq_19691,0.294,0.118,0.471,0.0,0.059,0.294,0.412,0.353,0.588
Seq_19692,0.294,0.118,0.529,0.0,0.059,0.294,0.412,0.353,0.588
Seq_19693,0.235,0.118,0.588,0.0,0.059,0.235,0.412,0.294,0.647
Seq_19694,0.235,0.118,0.588,0.0,0.059,0.235,0.353,0.294,0.647
Seq_19695,0.235,0.118,0.588,0.0,0.059,0.235,0.353,0.235,0.647
Seq_19696,0.176,0.118,0.588,0.0,0.059,0.176,0.353,0.176,0.706
Seq_19697,0.118,0.176,0.588,0.0,0.059,0.118,0.353,0.118,0.706
Seq_19698,0.059,0.176,0.588,0.0,0.059,0.059,0.353,0.059,0.706
Seq_19699,0.059,0.176,0.588,0.0,0.0,0.059,0.353,0.059,0.706
Seq_19700,0.059,0.176,0.529,0.0,0.0,0.059,0.353,0.059,0.706
Seq_19701,0.059,0.176,0.529,0.0,0.0,0.059,0.353,0.059,0.706
Seq_19702,0.059,0.176,0.529,0.0,0.0,0.059,0.412,0.059,0.706
Seq_19703,0.059,0.118,0.588,0.0,0.059,0.059,0.412,0.059,0.647
Seq_19704,0.059,0.118,0.588,0.059,0.059,0.059,0.412,0.118,0.647
Seq_19705,0.059,0.176,0.529,0.059,0.059,0.059,0.353,0.118,0.647
Seq_19706,0.059,0.118,0.588,0.118,0.059,0.059,0.412,0.176,0.647
Seq_19707,0.059,0.118,0.588,0.118,0.059,0.059,0.412,0.176,0.588
Seq_19708,0.0,0.118,0.647,0.118,0.059,0.0,0.412,0.118,0.647
Seq_19709,0.0,0.118,0.647,0.118,0.059,0.0,0.471,0.118,0.588
Seq_19710,0.059,0.118,0.588,0.118,0.059,0.059,0.471,0.176,0.529
Seq_19711,0.118,0.118,0.529,0.118,0.059,0.118,0.471,0.235,0.471
Seq_19712,0.118,0.118,0.588,0.118,0.059,0.118,0.529,0.235,0.412
Seq_19713,0.118,0.118,0.647,0.118,0.059,0.118,0.588,0.235,0.353
Seq_19714,0.118,0.059,0.706,0.118,0.059,0.118,0.647,0.235,0.412
Seq_19715,0.176,0.059,0.706,0.118,0.059,0.176,0.647,0.294,0.412
Seq_19716,0.176,0.059,0.706,0.118,0.118,0.176,0.647,0.294,0.412
Seq_19717,0.176,0.059,0.765,0.118,0.118,0.176,0.706,0.294,0.412
Seq_19718,0.176,0.059,0.765,0.176,0.118,0.176,0.706,0.353,0.471
Seq_19719,0.176,0.059,0.765,0.176,0.118,0.176,0.706,0.353,0.412
Seq_19720,0.176,0.059,0.706,0.176,0.059,0.176,0.647,0.353,0.412
Seq_19721,0.235,0.059,0.647,0.118,0.059,0.235,0.588,0.353,0.353
Seq_19722,0.0,0.176,0.706,0.0,0.0,0.0,0.765,0.059,0.765
Seq_19723,0.0,0.176,0.706,0.0,0.0,0.0,0.765,0.059,0.765
Seq_19724,0.0,0.235,0.647,0.0,0.0,0.0,0.765,0.059,0.765
Seq_19725,0.0,0.235,0.647,0.0,0.0,0.0,0.765,0.059,0.765
Seq_19726,0.0,0.235,0.647,0.0,0.059,0.0,0.765,0.059,0.706
Seq_19727,0.0,0.235,0.647,0.0,0.118,0.0,0.765,0.059,0.647
Seq_19728,0.0,0.235,0.588,0.0,0.118,0.0,0.706,0.059,0.588
Seq_19729,0.0,0.235,0.529,0.0,0.118,0.0,0.647,0.059,0.529
Seq_19730,0.0,0.235,0.529,0.0,0.118,0.0,0.588,0.059,0.529
Seq_19731,0.0,0.176,0.588,0.0,0.176,0.0,0.647,0.059,0.471
Seq_19732,0.0,0.118,0.647,0.0,0.176,0.0,0.588,0.059,0.471
Seq_19733,0.0,0.059,0.647,0.0,0.176,0.0,0.529,0.059,0.412
Seq_19734,0.0,0.059,0.647,0.0,0.176,0.0,0.588,0.059,0.353
Seq_19735,0.0,0.059,0.647,0.0,0.176,0.0,0.588,0.059,0.353
